,OBJECTID,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK
918,73498,2060131300,2060041800,2060042400,0,0,107,003,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,
919,73499,2060130400,2060041800,2060041400,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,
920,73500,2060130500,2060041400,2060041800,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,
921,73501,2060026300,2060009200,2060009100,0,0,107,000,-,°ñ¾È3±æ,0,000,0,0,0,0,
922,73502,2060036200,2060012100,2060012600,0,0,107,000,-,-,0,000,0,0,0,0,
923,73503,2060036300,2060012600,2060012100,0,0,107,000,-,-,0,000,0,0,0,0,
924,73504,2060176000,2050004500,2050003900,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,
925,73505,2060176100,2050003900,2050004500,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,
926,73506,2060056100,2060022400,2060018300,0,0,107,000,-,¼ö³»1±æ,0,000,0,0,0,0,
927,73507,2060132000,2060042100,2060042200,0,0,107,000,-,¹æ¾Æ´Ù¸®±æ,0,000,0,0,0,0,
928,73508,2060132100,2060042200,2060042100,0,0,107,000,-,¹æ¾Æ´Ù¸®±æ,0,000,0,0,0,0,
929,73509,2060132300,2060042100,2060042300,0,0,107,000,-,¹æ¾Æ´Ù¸®±æ,0,000,0,0,0,0,
930,73510,2060026400,2060000200,2060000300,0,0,107,000,-,¿À·æ±æ,0,000,0,0,0,0,
931,73511,2060026500,2060000300,2060000200,0,0,107,000,-,¿À·æ±æ,0,000,0,0,0,0,
932,73512,2060000500,2060000300,2060000200,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
933,73513,2060026600,2060010900,2060009200,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
934,73514,2060026700,2060009200,2060010900,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
935,73515,2060000301,2060000101,2060000100,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
936,73516,2060000302,2060000201,2060000101,0,0,105,003,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
937,73517,2060000303,2060000200,2060000201,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
938,73518,2060000401,2060000100,2060000101,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
939,73519,2060000402,2060000101,2060000201,0,0,105,003,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
940,73520,2060000403,2060000201,2060000200,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
941,73521,2060088800,2060028900,2060028000,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
942,73522,2060083800,2060027700,2060026300,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
943,73523,2060088000,2060028000,2060027700,0,0,107,003,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
944,73526,2060040100,2060013300,2060013200,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
945,73527,2060065200,2060024600,2060020800,0,0,107,001,-,µ¹¸¶·Î,0,000,0,0,0,0,
946,73528,2060065300,2060020800,2060024600,0,0,107,001,-,µ¹¸¶·Î,0,000,0,0,0,0,
947,73533,2060149000,2060047200,2060048100,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,
948,73534,2060149100,2060048100,2060047200,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,
949,73535,2060147800,2060047200,2060046700,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,
950,73536,2060147900,2060046700,2060047200,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,
951,73537,2060148400,2060047000,2060048600,0,0,107,003,-,¼Û¸²·Î,0,000,0,0,0,0,
952,73538,2060148500,2060048600,2060047000,0,0,107,003,-,¼Û¸²·Î,0,000,0,0,0,0,
953,73539,2060146200,2060046200,2060047000,0,0,107,003,-,¼Û¸²·Î,0,000,0,0,0,0,
954,73540,2060088900,2060028000,2060028900,1,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
955,73541,2060088100,2060027700,2060028000,1,0,107,003,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
956,73542,2060083900,2060026300,2060027700,1,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
957,73543,2060088600,2060027900,2060028200,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
958,73544,2060089400,2060028200,2060029800,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
959,73545,2060088700,2060028200,2060027900,1,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
960,73546,2060085600,2060027900,2060026800,1,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
961,73549,2060148000,2060046800,2060048300,0,0,107,000,-,Åº¿ìÃµ·Î,0,000,0,0,0,0,
962,73550,2060148100,2060048300,2060046800,0,0,107,000,-,Åº¿ìÃµ·Î,0,000,0,0,0,0,
963,73551,2060142600,2060045200,2060046800,0,0,107,000,-,Åº¿ìÃµ·Î,0,000,0,0,0,0,
964,73552,2060142700,2060046800,2060045200,0,0,107,000,-,Åº¿ìÃµ·Î,0,000,0,0,0,0,
965,73553,2060100900,2060031800,2060031600,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
966,73554,2060116000,2060037200,2060036500,0,0,107,000,000,È²»õ¿ï5±æ,0,000,0,0,0,0,
967,73555,2060116100,2060036500,2060037200,0,0,107,000,000,È²»õ¿ï5±æ,0,000,0,0,0,0,
968,73556,2060091400,2060028700,2060029400,1,0,107,001,-,¼ö³»2±æ,0,000,0,0,0,0,
969,73558,2060011700,2060005000,2280073000,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
970,74542,2060010700,2040000200,2060004900,0,0,101,000,100,¼­¿ï¿Ü°û¼øÈ¯°í¼Óµµ·Î,0,101,0,0,0,0,
971,74549,2060010900,2040000200,2040000100,0,0,101,000,100,¼­¿ï¿Ü°û¼øÈ¯°í¼Óµµ·Î,0,000,0,5,0,0,
972,74550,2060010800,2040000100,2040000200,0,0,101,000,100,¼­¿ï¿Ü°û¼øÈ¯°í¼Óµµ·Î,0,000,0,5,0,0,
973,74551,2060007400,2060004100,2060002900,0,0,101,000,1,°æºÎ°í¼Óµµ·Î,0,000,0,5,0,0,
974,74552,2060009900,2060004600,2060004800,0,0,101,000,1,°æºÎ°í¼Óµµ·Î,0,101,0,5,0,0,
975,74553,2060009300,2060004100,2060004600,0,0,101,000,1,°æºÎ°í¼Óµµ·Î,0,105,0,0,0,0,
976,74554,2060010300,2060004100,2060004800,0,0,101,000,1,°æºÎ°í¼Óµµ·Î,0,000,0,5,0,0,
977,74555,2060011501,2060004900,1210000302,0,0,101,000,1,°æºÎ°í¼Óµµ·Î,0,000,0,5,0,0,
978,74556,2060011401,1210000302,2060004900,0,0,101,000,1,°æºÎ°í¼Óµµ·Î,0,000,0,5,0,0,
979,74560,2060010500,2060004800,2060004900,0,0,101,000,1,°æºÎ°í¼Óµµ·Î,0,000,0,5,0,0,
980,74561,2060010400,2060004900,2060004800,0,0,101,000,1,°æºÎ°í¼Óµµ·Î,0,000,0,5,0,0,
981,74562,2060010200,2060004800,2060004100,0,0,101,000,1,°æºÎ°í¼Óµµ·Î,0,000,0,5,0,0,
982,74563,2060007300,2060002900,2060004100,0,0,101,000,1,°æºÎ°í¼Óµµ·Î,0,000,0,5,0,0,
983,74566,2060011200,2060004900,2040000100,0,0,101,000,100,¼­¿ï¿Ü°û¼øÈ¯°í¼Óµµ·Î,0,101,0,0,0,0,
984,74595,2060001201,2060002900,2060002901,0,0,101,000,1,°æºÎ°í¼Óµµ·Î,0,000,0,5,0,0,
985,74596,2060001101,2060002901,2060002900,0,0,101,000,1,°æºÎ°í¼Óµµ·Î,0,000,0,5,0,0,
986,123736,2060107000,2060033900,2060034200,0,0,107,000,-,-,0,000,0,0,0,0,
987,123742,2060163600,2060053000,2060051800,0,0,107,000,-,¼Ò´ã±æ,0,000,0,0,0,0,
988,123743,2060167800,2060053900,2060053000,0,0,107,000,-,¼Ò´ã±æ,0,000,0,0,0,0,
989,123745,2060137000,2060045400,2060043500,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
990,123747,2060162400,2060053100,2060051400,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
991,123750,2060158600,2060051900,2060050200,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,
992,123754,2060051200,2060017800,2060016500,0,0,107,000,-,¹ßÀÌºÀ±æ,0,000,0,0,0,0,
993,123755,2060039400,2060015700,2060013000,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
994,123756,2060036600,2060012400,2060012200,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
995,123757,2060032800,2060011900,2060011000,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
996,123758,2060018200,2060006900,2060006500,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
997,123759,2060014000,2060005400,2060005500,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
998,123760,2060039600,2060014000,2060013100,0,0,107,000,-,ºÒ°î±æ,0,000,0,0,0,0,
999,123761,2060061600,2060021000,2060019800,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1000,123762,2060061400,2060019900,2060019800,0,0,107,000,-,±Ã³»´Ù¸®±æ,0,000,0,0,0,0,
1001,123763,2060080200,2060025800,2060025000,0,0,107,000,-,ÀåÀÚ°ñ±æ,0,000,0,0,0,0,
1002,123764,2060076600,2060024900,2060024000,0,0,107,000,-,½¡³»3±æ,0,000,0,0,0,0,
1003,123765,2060062800,2060021600,2060020100,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1004,123766,2060073800,2060024900,2060023100,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,
1005,123767,2060079700,2060025500,2060024900,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,
1006,123768,2060019200,2060007000,2060006900,0,0,107,000,-,ÁÖ°ø±æ,0,000,0,0,0,0,
1007,123769,2060023400,2060008300,2060008400,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1008,123770,2060028600,2060009900,2060010100,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1009,123771,2060012800,2060005200,2280073500,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,
1010,123772,2060012000,2060005000,2060005700,0,0,107,000,-,¹«Áö°³±æ,0,000,0,0,0,0,
1011,123773,2060074200,2060024300,2060023200,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
1012,123774,2060021200,2060007500,2060007700,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,
1013,123775,2060020000,2060007200,2060007500,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,
1014,123776,2060017600,2060007800,2060006300,0,0,107,000,-,¿À¸®µé1±æ,0,000,0,0,0,0,
1015,123777,2060017000,2060006300,2060006200,0,0,107,000,-,³ó¼ö»ê±æ,0,000,0,0,0,0,
1016,123778,2060018000,2060007700,2060006400,0,0,107,000,-,¿À¸®µé2±æ,0,000,0,0,0,0,
1017,123779,2060017800,2060006500,2060006400,0,0,107,000,-,³ó¼ö»ê±æ,0,000,0,0,0,0,
1018,123780,2060059200,2060019800,2060019200,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1019,123781,2060017400,2060006400,2060006300,0,0,107,000,-,³ó¼ö»ê±æ,0,000,0,0,0,0,
1020,123782,2060047000,2060020400,2060015200,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
1021,123783,2060059400,2060019300,2060019400,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,
1022,123784,2060055600,2060018800,2060018200,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1023,123785,2060056200,2060018400,2060019000,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1024,123786,2060085800,2060027100,2060026900,0,0,107,000,-,¸Ô°Å¸®±æ,0,000,0,0,0,0,
1025,123787,2060090000,2060028400,2060028600,0,0,107,000,-,È¿Çà1±æ,0,000,0,0,0,0,
1026,123788,2060078900,2060025600,2060024700,0,0,107,000,-,´ëÁø±æ,0,000,0,0,0,0,
1027,123789,2060076000,2060024700,2060023900,0,0,107,000,-,´ëÁø±æ,0,000,0,0,0,0,
1028,123790,2060075200,2060025600,2060023600,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,
1029,123791,2060072800,2060023600,2060022800,0,0,107,000,-,Àå¾È±æ,0,000,0,0,0,0,
1030,123792,2060059600,2060019500,2060019300,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,
1031,123793,2060058800,2060020500,2060019100,0,0,107,000,-,Àå¾È±æ,0,000,0,0,0,0,
1032,123794,2060059000,2060021200,2060019100,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1033,123795,2060057600,2060019100,2060018800,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1034,123796,2060086600,2060027400,2060027100,0,0,107,000,-,¸Ô°Å¸®±æ,0,000,0,0,0,0,
1035,123797,2060086000,2060026900,2060027300,0,0,107,000,-,º¸¸®ÅÍ±æ,0,000,0,0,0,0,
1036,123798,2060084800,2060027300,2060026600,0,0,107,000,-,º¸¸®ÅÍ±æ,0,000,0,0,0,0,
1037,123799,2060089000,2060028100,2060028400,0,0,107,000,-,È¿Çà1±æ,0,000,0,0,0,0,
1038,123800,2060070100,2060023300,2060022100,0,0,107,000,-,ºÐ´çÁÖ¸·±æ,0,000,0,0,0,0,
1039,123801,2060057800,2060019400,2060018800,0,0,107,000,-,ºÒ°î»ê±æ,0,000,0,0,0,0,
1040,123802,2060056400,2060019300,2060018400,0,0,107,000,-,¸Í»ê±æ,0,000,0,0,0,0,
1041,123803,2060058400,2060019000,2060019500,0,0,107,000,-,ÅÂÇö±æ,0,000,0,0,0,0,
1042,123804,2060090200,2060028500,2060001400,0,0,107,000,-,Á¡°ñ±æ,0,000,0,0,0,0,
1043,123805,2060083600,2060026800,2060026300,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1044,123808,2060102800,2060037000,2060032200,0,0,107,000,-,µ¹¿î¸®±æ,0,000,0,0,0,0,
1045,123811,2060167400,2060053000,2060052900,0,0,107,000,-,¼Ö¹ç±æ,0,000,0,0,0,0,
1046,123812,2060107100,2060034200,2060033900,0,0,107,000,-,-,0,000,0,0,0,0,
1047,123813,2060126400,2060040200,2060040000,0,0,107,000,-,±¸·¿µé±æ,0,000,0,0,0,0,
1048,123814,2060104500,2060032800,2060033300,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1049,123819,2060174900,2050003500,2050003600,0,0,107,000,-,-,0,000,0,0,0,0,
1050,123821,2060137300,2060043600,2060044700,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
1051,123822,2060145100,2060045900,2060047100,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1052,123825,2060051300,2060016500,2060017800,0,0,107,000,-,¹ßÀÌºÀ±æ,0,000,0,0,0,0,
1053,123826,2060023300,2060008200,2060009100,0,0,107,000,-,°ñ¾È±æ,0,000,0,0,0,0,
1054,123827,2060020300,2060008200,2060007300,0,0,107,000,-,°ñ¾È1±æ,0,000,0,0,0,0,
1055,123828,2060054900,2060018900,2060017900,0,0,107,000,-,¼ö³»°í±æ,0,000,0,0,0,0,
1056,123829,2060051100,2060016500,2060017200,0,0,107,000,-,ÇâÇÐ±æ,0,000,0,0,0,0,
1057,123830,2060014300,2060005400,2060005600,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
1058,123831,2060013500,2280073500,2060005500,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1059,123832,2060048500,2060015700,2060019600,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1060,123833,2060039500,2060013000,2060015700,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1061,123834,2060036700,2060012200,2060012400,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
1062,123835,2060032900,2060011000,2060011900,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1063,123836,2060062900,2060020100,2060021600,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1064,123837,2060073900,2060023100,2060024900,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,
1065,123838,2060079800,2060024900,2060025500,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,
1066,123839,2060081500,2060025500,2060025800,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,
1067,123840,2060075900,2060023800,2060025000,0,0,107,000,-,ÀåÀÚ°ñ±æ,0,000,0,0,0,0,
1068,123841,2060064100,2060020400,2060022000,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
1069,123842,2060012100,2060005700,2060005000,0,0,107,000,-,¹«Áö°³±æ,0,000,0,0,0,0,
1070,123843,2060074300,2060023200,2060024300,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
1071,123844,2060046700,2060015400,2060015200,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,
1072,123845,2060013700,2060005300,2060005600,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,
1073,123846,2060028300,2060009800,2060010000,0,0,107,000,-,È­ÇÕ±æ,0,000,0,0,0,0,
1074,123847,2060035100,2060011800,2060011900,0,0,107,000,-,±Ý°î¿­¸°±æ,0,000,0,0,0,0,
1075,123848,2060063500,2060020300,2060020400,0,0,107,000,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,
1076,123849,2060021700,2060007600,2060007800,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,
1077,123850,2060048300,2060015600,2060020100,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1078,123851,2060059300,2060019200,2060019800,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1079,123852,2060017500,2060006300,2060006400,0,0,107,000,-,³ó¼ö»ê±æ,0,000,0,0,0,0,
1080,123853,2060047100,2060015200,2060020400,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
1081,123854,2060059500,2060019400,2060019300,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,
1082,123855,2060055700,2060018200,2060018800,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1083,123856,2060056300,2060019000,2060018400,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1084,123857,2060087100,2060027400,2060028100,0,0,107,000,-,¸Ô°Å¸®±æ,0,000,0,0,0,0,
1085,123858,2060060500,2060019500,2060021400,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,
1086,123859,2060079900,2060001100,2060026500,0,0,107,000,-,¹®Á¤±æ,0,000,0,0,0,0,
1087,123860,2060090500,2060028500,2060028800,0,0,107,000,-,¸Ô°Å¸®±æ,0,000,0,0,0,0,
1088,123861,2060075300,2060023600,2060025600,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,
1089,123862,2060072900,2060022800,2060023600,0,0,107,000,-,Àå¾È±æ,0,000,0,0,0,0,
1090,123863,2060072200,2060022600,2060023600,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,
1091,123864,2060070600,2060022200,2060022600,0,0,107,000,-,¼¼Áý±æ,0,000,0,0,0,0,
1092,123865,2060070800,2060022200,2060022800,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
1093,123866,2060066600,2060021200,2060023900,0,0,107,000,-,´ëÁø±æ,0,000,0,0,0,0,
1094,123867,2060060100,2060019400,2060020700,0,0,107,000,-,ºÒ°î»ê±æ,0,000,0,0,0,0,
1095,123868,2060059900,2060020500,2060019400,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,
1096,123869,2060059700,2060019300,2060019500,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,
1097,123870,2060058900,2060019100,2060020500,0,0,107,000,-,Àå¾È±æ,0,000,0,0,0,0,
1098,123871,2060059100,2060019100,2060021200,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1099,123872,2060057700,2060018800,2060019100,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1100,123873,2060058500,2060019500,2060019000,0,0,107,000,-,ÅÂÇö±æ,0,000,0,0,0,0,
1101,123874,2060090300,2060001400,2060028500,0,0,107,000,-,Á¡°ñ±æ,0,000,0,0,0,0,
1102,123875,2060089300,2060028100,2060028500,0,0,107,000,-,¸Ô°Å¸®±æ,0,000,0,0,0,0,
1103,123876,2060090900,2060028600,2060029500,0,0,107,000,-,È¿Çà±æ,0,000,0,0,0,0,
1104,123877,2060091000,2060029500,2060028600,0,0,107,000,-,È¿Çà1±æ,0,000,0,0,0,0,
1105,123878,2060090700,2060028500,2060029500,0,0,107,000,-,Á¡°ñ±æ,0,000,0,0,0,0,
1106,123879,2060052500,2060017000,2060017700,0,0,107,000,-,¼±ÁöºÀ±æ,0,000,0,0,0,0,
1107,123880,2060054400,2060017700,2060018000,0,0,107,000,-,¼±ÁöºÀ±æ,0,000,0,0,0,0,
1108,123881,2060083700,2060026300,2060026800,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1109,123882,2060016100,2280074500,2060006000,0,0,107,000,-,-,0,000,0,0,0,0,
1110,123890,2060161200,2060050900,2060052500,0,0,107,000,-,¾ßÅ¾±æ,0,000,0,0,0,0,
1111,123891,2060109200,2060034600,2060035100,0,0,107,000,-,-,0,000,0,0,0,0,
1112,123892,2060028800,2060009900,2060010500,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,
1113,123895,2060030600,2060010700,2060010400,0,0,107,000,-,±îÄ¡¸¶À»±æ,0,000,0,0,0,0,
1114,123896,2060030400,2060010400,2060010500,0,0,107,000,-,±îÄ¡¸¶À»±æ,0,000,0,0,0,0,
1115,123897,2060161300,2060052500,2060050900,0,0,107,000,-,¾ßÅ¾±æ,0,000,0,0,0,0,
1116,123899,2060127000,2060040300,2060003300,0,0,107,000,-,µ¹¿î¸®±æ,0,000,0,0,0,0,
1117,123900,2060127700,2060040700,2060003300,0,0,107,000,-,-,0,000,0,0,0,0,
1118,123901,2060084400,2060026500,2060031300,0,0,107,000,-,¹®Á¤±æ,0,000,0,0,0,0,
1119,123902,2060072700,2060022800,2060023300,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
1120,123916,2060133600,2060042500,2060042600,0,0,107,000,-,¹æ¾Æ´Ù¸®±æ,0,000,0,0,0,0,
1121,123919,2060097600,2060030600,2060033000,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1122,123920,2060097700,2060033000,2060030600,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1123,123923,2060039800,2060014000,2060013100,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1124,123924,2060082200,2060026700,2060025900,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1125,123925,2060016800,2060007300,2060006100,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
1126,123926,2060047800,2060015500,2060015700,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,
1127,123929,2060039900,2060013100,2060014000,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1128,123930,2060038800,2060013500,2060012900,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1129,123931,2060036400,2060012200,2060012300,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
1130,123932,2060032400,2060011000,2060011100,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1131,123933,2060033800,2060011700,2060011400,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1132,123934,2060056800,2060020000,2060018500,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1133,123935,2060041400,2060015000,2060013500,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1134,123936,2060041200,2060013700,2060013500,0,0,107,003,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1135,123937,2060046200,2060017600,2060015000,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1136,123938,2060042000,2060013900,2060013700,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1137,123939,2060032600,2060011400,2060011000,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1138,123940,2060045400,2060015200,2060014800,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
1139,123941,2060030000,2060011500,2060010200,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1140,123942,2060012400,2060005800,2060005100,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
1141,123943,2060077600,2060025000,2060024400,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,
1142,123944,2060075600,2060024400,2060023800,0,0,107,000,-,½¡³»±æ,0,000,0,0,0,0,
1143,123945,2060076400,2060024100,2060024000,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,
1144,123946,2060069700,2060023500,2060021900,0,0,107,000,-,Á¤ÀÚ½ÃÀå±æ,0,000,0,0,0,0,
1145,123947,2060074600,2060023800,2060023500,0,0,107,000,-,Á¤ÀÚ½ÃÀå±æ,0,000,0,0,0,0,
1146,123948,2060074000,2060023800,2060023200,0,0,107,000,-,½¡³»±æ,0,000,0,0,0,0,
1147,123949,2060069900,2060023200,2060022000,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
1148,123950,2060063000,2060020300,2060020200,0,0,107,000,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,
1149,123951,2060057200,2060019200,2060018600,0,0,107,000,-,¿ªºÏ1±æ,0,000,0,0,0,0,
1150,123952,2060049800,2060017400,2060016200,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1151,123953,2060053400,2060018700,2060017400,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1152,123954,2060057400,2060019200,2060018700,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1153,123955,2060047400,2060016200,2060015300,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
1154,123956,2060047600,2060015400,2060015600,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,
1155,123957,2060042200,2060013700,2060014500,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
1156,123958,2060044800,2060014700,2060014600,0,0,107,000,-,ºÀ¿ìÀç±æ,0,000,0,0,0,0,
1157,123959,2060043800,2060014700,2060014200,0,0,107,000,-,»ó·Ï¸¶À»±æ,0,000,0,0,0,0,
