,LINK_ID,Source,Target,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK
1194,2060142400,2060046000,2060045100,1,107,000,-,»óÅ¾1±æ,0,0,000,30,0,0.0,0,183.3674,
1195,2060142500,2060045100,2060046000,1,107,000,-,»óÅ¾1±æ,0,0,000,30,0,0.0,0,183.0066,
1196,2060142600,2060045200,2060046800,2,107,000,-,¾çÇö·Î,0,0,000,30,0,0.0,0,221.5134,
1197,2060142700,2060046800,2060045200,2,107,000,-,¾çÇö·Î,0,0,000,30,0,0.0,0,218.1407,
1198,2060142800,2060048000,2060045300,2,107,000,-,ÅºÃµ·Î,0,0,000,30,0,0.0,0,303.8014,
1199,2060142900,2060045300,2060048000,2,107,000,-,ÅºÃµ·Î,0,0,000,30,0,0.0,0,307.1611,
1200,2060143000,2060045400,2060045500,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,278.9911,
1201,2060143100,2060045500,2060045400,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,284.9913,
1202,2060143200,2060045600,2060045400,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,47.7226,
1203,2060143300,2060045400,2060045600,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,47.48,
1204,2060143400,2060045500,2060045700,2,107,000,-,¾ßÅ¾·Î,0,0,000,30,0,0.0,0,172.2279,
1205,2060143600,2060046500,2060045500,1,107,000,-,¾ßÅ¾·Î271¹ø±æ,0,0,000,30,0,0.0,0,144.7615,
1206,2060143700,2060045500,2060046500,1,107,000,-,¾ßÅ¾·Î271¹ø±æ,0,0,000,30,0,0.0,0,143.0664,
1207,2060143800,2060045800,2060045600,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,225.7142,
1208,2060143900,2060045600,2060045800,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,229.6017,
1209,2060144000,2060047500,2060045600,1,107,000,-,¾ßÅ¾·Î305¹ø±æ,0,0,000,40,0,0.0,0,453.5914,
1210,2060144100,2060045600,2060047500,1,107,000,-,¾ßÅ¾·Î305¹ø±æ,0,0,000,40,0,0.0,0,434.1394,
1211,2060145200,2060046400,2060046000,1,107,000,-,¾ßÅ¾·Î245¹ø±æ,0,0,000,30,0,0.0,0,44.6841,
1212,2060145300,2060046000,2060046400,1,107,000,-,¾ßÅ¾·Î245¹ø±æ,0,0,000,30,0,0.0,0,44.6842,
1213,2060145400,2060046000,2060046600,2,107,000,-,¾ßÅ¾·Î,0,0,000,30,0,0.0,0,122.5364,
1214,2060145500,2060046600,2060046000,2,107,000,-,¾ßÅ¾·Î,0,0,000,30,0,0.0,0,123.5558,
1215,2060145600,2060046100,2060046700,3,107,000,-,¾ßÅ¾³²·Î,0,0,000,60,0,0.0,0,254.1858,
1216,2060145700,2060046700,2060046100,3,107,000,-,¾ßÅ¾³²·Î,0,0,000,60,0,0.0,0,251.5739,
1217,2060145800,2060046100,2060047300,1,107,000,-,-,0,0,000,10,0,0.0,0,150.2889,µµ·Î¸í¾øÀ½
1218,2060145900,2060047300,2060046100,1,107,000,-,-,0,0,000,10,0,0.0,0,140.0289,µµ·Î¸í¾øÀ½
1219,2060146000,2060046700,2060046200,3,107,000,-,¾ßÅ¾³²·Î,0,0,000,60,0,0.0,0,361.9946,
1220,2060146100,2060046200,2060046700,3,107,000,-,¾ßÅ¾³²·Î,0,0,000,60,0,0.0,0,357.139,
1221,2060146200,2060046200,2060047000,2,107,003,-,¸ÅÈ­·Î,0,0,000,60,0,0.0,0,70.068,
1222,2060146300,2060047000,2060046200,2,107,003,-,¸ÅÈ­·Î,0,0,000,60,0,0.0,0,71.5295,
1223,2060146400,2060047800,2060046300,5,106,000,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,125.7147,
1224,2060146500,2060046300,2060047800,5,106,000,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,125.7182,
1225,2060146600,2060046400,2060046900,1,107,000,-,¾ßÅ¾·Î231¹ø±æ,0,0,000,30,0,0.0,0,120.564,
1226,2060146700,2060046900,2060046400,1,107,000,-,¾ßÅ¾·Î231¹ø±æ,0,0,000,30,0,0.0,0,120.5615,
1227,2060146800,2060047600,2060046400,1,107,000,-,¾ßÅ¾·Î245¹ø±æ,0,0,000,30,0,0.0,0,121.8756,
1228,2060146900,2060046400,2060047600,1,107,000,-,¾ßÅ¾·Î245¹ø±æ,0,0,000,30,0,0.0,0,121.6204,
1229,2060147200,2060046500,2060047600,1,107,000,-,¾ßÅ¾·Î231¹ø±æ,0,0,000,30,0,0.0,0,235.4431,
1230,2060147300,2060047600,2060046500,1,107,000,-,¾ßÅ¾·Î231¹ø±æ,0,0,000,30,0,0.0,0,234.9722,
1231,2060147400,2060046900,2060046600,1,107,000,-,¾ßÅ¾·Î231¹ø±æ,0,0,000,30,0,0.0,0,43.3518,
1232,2060147500,2060046600,2060046900,1,107,000,-,¾ßÅ¾·Î231¹ø±æ,0,0,000,30,0,0.0,0,43.3414,
1233,2060147600,2060046600,2060047100,2,107,000,-,¾ßÅ¾·Î,0,0,000,30,0,0.0,0,136.8591,
1234,2060147700,2060047100,2060046600,2,107,000,-,¾ßÅ¾·Î,0,0,000,30,0,0.0,0,135.3203,
1235,2060147800,2060047200,2060046700,2,107,003,-,¹ú¸»·Î,0,0,000,50,0,0.0,0,38.697,
1236,2060147900,2060046700,2060047200,2,107,003,-,¹ú¸»·Î,0,0,000,50,0,0.0,0,39.3059,
1237,2060148000,2060046800,2060048300,2,107,000,-,¾çÇö·Î,0,0,000,30,0,0.0,0,131.4989,
1238,2060148100,2060048300,2060046800,2,107,000,-,¾çÇö·Î,0,0,000,30,0,0.0,0,130.8531,
1239,2060148200,2060047600,2060046900,1,107,000,-,¾ßÅ¾·Î231¹ø±æ,0,0,000,30,0,0.0,0,253.5029,
1240,2060148300,2060046900,2060047600,1,107,000,-,¾ßÅ¾·Î231¹ø±æ,0,0,000,30,0,0.0,0,229.7798,
1241,2060148400,2060047000,2060048600,2,107,000,-,¸ÅÈ­·Î,0,0,000,60,0,0.0,0,160.2196,
1242,2060148500,2060048600,2060047000,2,107,000,-,¸ÅÈ­·Î,0,0,000,60,0,0.0,0,159.5289,
1243,2060148600,2060047100,2060047900,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,128.329,
1244,2060148700,2060047900,2060047100,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,128.2596,
1245,2060148800,2060049300,2060047100,3,107,000,-,µ¹¸¶·Î,0,0,000,50,0,0.0,0,193.8061,
1246,2060148900,2060047100,2060049300,3,107,000,-,µ¹¸¶·Î,0,0,000,50,0,0.0,0,199.4979,
1247,2060149000,2060047200,2060048100,2,107,000,-,¹ú¸»·Î,0,0,000,50,0,0.0,0,64.013,
1248,2060149100,2060048100,2060047200,2,107,000,-,¹ú¸»·Î,0,0,000,50,0,0.0,0,64.2736,
1249,2060149200,2060047300,2060048100,1,107,000,-,-,0,0,000,10,0,0.0,0,226.7039,µµ·Î¸í¾øÀ½
1250,2060149300,2060048100,2060047300,1,107,000,-,-,0,0,000,10,0,0.0,0,210.2133,µµ·Î¸í¾øÀ½
1251,2060149600,2060048200,2060047400,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,211.9322,
1252,2060149700,2060047400,2060048200,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,214.1654,
1253,2060149800,2060049200,2060047500,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,142.1105,
1254,2060149900,2060047500,2060049200,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,149.0251,
1255,2060150000,2040004600,2060047700,3,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,80,5,0.0,500,990.5244,
1256,2060150100,2060047700,2040004600,3,102,000,61,ºÐ´ç¼ö¼­·Î,0,0,000,80,5,0.0,500,986.2195,
1257,2060150200,2060049700,2060047800,1,107,000,-,¾ßÅ¾·Î,0,0,000,10,0,0.0,0,193.5597,
1258,2060150300,2060047800,2060049700,1,107,000,-,¾ßÅ¾·Î,0,0,000,10,0,0.0,0,213.9598,
1259,2060150400,2060049800,2060047800,5,106,000,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,140.373,
1260,2060150500,2060047800,2060049800,5,106,000,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,140.3488,
1261,2060150600,2060047900,2060048700,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,345.6099,
1262,2060150700,2060048700,2060047900,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,342.1333,
1263,2060150800,2060049400,2060047900,1,107,000,-,¾ßÅ¾·Î205¹ø±æ,0,0,000,30,0,0.0,0,143.6798,
1264,2060150900,2060047900,2060049400,1,107,000,-,¾ßÅ¾·Î205¹ø±æ,0,0,000,30,0,0.0,0,149.2777,
1265,2060151000,2060048000,2060048200,1,107,000,-,¾ßÅ¾·Î20¹ø±æ,0,0,000,40,0,0.0,0,222.9517,
1266,2060151100,2060048200,2060048000,1,107,000,-,¾ßÅ¾·Î20¹ø±æ,0,0,000,40,0,0.0,0,245.1327,
1267,2060151200,2060048400,2060048000,2,107,000,-,ÅºÃµ·Î,0,0,000,50,0,0.0,0,57.1696,
1268,2060151300,2060048000,2060048400,2,107,000,-,ÅºÃµ·Î,0,0,000,50,0,0.0,0,57.1739,
1269,2060151400,2060048700,2060048100,2,107,000,-,¹ú¸»·Î,0,0,000,50,0,0.0,0,89.9585,
1270,2060151500,2060048100,2060048700,2,107,000,-,¹ú¸»·Î,0,0,000,50,0,0.0,0,91.6722,
1271,2060151600,2060048400,2060048200,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,177.0109,
1272,2060151700,2060048200,2060048400,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,177.2547,
1273,2060151800,2060048500,2060048200,2,107,000,-,-,0,0,000,10,0,0.0,0,106.4483,µµ·Î¸í¾øÀ½
1274,2060151900,2060048200,2060048500,2,107,000,-,-,0,0,000,10,0,0.0,0,104.6166,µµ·Î¸í¾øÀ½
1275,2060152000,2060048800,2060048300,2,107,000,-,¾çÇö·Î,0,0,000,30,0,0.0,0,56.7724,
1276,2060152100,2060048300,2060048800,2,107,000,-,¾çÇö·Î,0,0,000,30,0,0.0,0,58.1265,
1277,2060152200,2060050000,2060048300,1,107,000,-,¾ßÅ¾·Î76¹ø±æ,0,0,000,50,0,0.0,0,243.3611,
1278,2060152300,2060048300,2060050000,1,107,000,-,¾ßÅ¾·Î76¹ø±æ,0,0,000,50,0,0.0,0,261.966,
1279,2060152400,2060048800,2060048400,3,107,003,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,162.1974,
1280,2060152500,2060048400,2060048800,3,107,003,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,162.8324,
1281,2060152600,2060053400,2060048400,3,107,000,-,ÅºÃµ·Î,0,0,000,50,0,0.0,0,478.6242,
1282,2060152700,2060048400,2060053400,2,107,000,-,ÅºÃµ·Î,0,0,000,50,0,0.0,0,480.6149,
1283,2060152800,2060051300,2060048500,2,107,000,-,-,0,0,000,10,0,0.0,0,228.4682,µµ·Î¸í¾øÀ½
1284,2060152900,2060048500,2060051300,2,107,000,-,-,0,0,000,10,0,0.0,0,227.4432,µµ·Î¸í¾øÀ½
1285,2060153000,2060048600,2060048900,2,107,000,-,¾ßÅ¾·Î,0,0,000,30,0,0.0,0,141.4916,
1286,2060153100,2060048900,2060048600,2,107,000,-,¾ßÅ¾·Î,0,0,000,30,0,0.0,0,144.6641,
1287,2060153200,2060049000,2060048600,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,144.4074,
1288,2060159400,2060051700,2060050400,1,107,000,-,¾ßÅ¾·Î111¹ø±æ,0,0,000,50,0,0.0,0,224.9843,
1289,2060159200,2060051600,2060050400,1,107,000,-,¾ßÅ¾·Î105¹ø±æ,0,0,000,50,0,0.0,0,136.6218,
1290,2060159300,2060050400,2060051600,1,107,000,-,¾ßÅ¾·Î105¹ø±æ,0,0,000,50,0,0.0,0,137.163,
1291,2060153400,2060050600,2060048600,2,107,000,-,¸ÅÈ­·Î,0,0,000,30,0,0.0,0,154.6963,
1292,2060153500,2060048600,2060050600,2,107,000,-,¸ÅÈ­·Î,0,0,000,30,0,0.0,0,153.5161,
1293,2060153600,2060048700,2060049100,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,110.9283,
1294,2060153700,2060049100,2060048700,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,110.1527,
1295,2060153800,2060050200,2060048700,2,107,000,-,¹ú¸»·Î,0,0,000,50,0,0.0,0,126.9912,
1296,2060153900,2060048700,2060050200,2,107,000,-,¹ú¸»·Î,0,0,000,50,0,0.0,0,124.5544,
1297,2060154000,2060049500,2060048800,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,111.6882,
1298,2060154100,2060048800,2060049500,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,110.4675,
1299,2060154200,2060051200,2060048800,2,107,000,-,¾çÇö·Î,0,0,000,60,0,0.0,0,210.0216,
1300,2060154300,2060048800,2060051200,2,107,000,-,¾çÇö·Î,0,0,000,60,0,0.0,0,212.5163,
1301,2060154400,2060048900,2060049600,2,107,000,-,¾ßÅ¾·Î,0,0,000,30,0,0.0,0,163.4304,
1302,2060154500,2060049600,2060048900,2,107,000,-,¾ßÅ¾·Î,0,0,000,30,0,0.0,0,162.6602,
1303,2060154600,2060049100,2060049000,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,116.7085,
1304,2060154700,2060049000,2060049100,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,113.539,
1305,2060154800,2060050700,2060049000,1,107,000,-,¾ßÅ¾·Î149¹ø±æ,0,0,000,50,0,0.0,0,136.3425,
1306,2060154900,2060049000,2060050700,1,107,000,-,¾ßÅ¾·Î149¹ø±æ,0,0,000,50,0,0.0,0,136.3182,
1307,2060155000,2060050500,2060049100,1,107,000,-,¾ßÅ¾·Î161¹ø±æ,0,0,000,50,0,0.0,0,125.8033,
1308,2060155100,2060049100,2060050500,1,107,000,-,¾ßÅ¾·Î161¹ø±æ,0,0,000,50,0,0.0,0,124.75,
1309,2060155200,2060049300,2060049400,1,107,000,-,¹ú¸»·Î30¹ø±æ,0,0,000,30,0,0.0,0,124.9849,
1310,2060155300,2060049400,2060049300,1,107,000,-,¹ú¸»·Î30¹ø±æ,0,0,000,30,0,0.0,0,125.4672,
1311,2060155400,2060051400,2060049300,3,107,000,-,µ¹¸¶·Î,0,0,000,50,0,0.0,0,203.9678,
1312,2060155500,2060049300,2060051400,3,107,000,-,µ¹¸¶·Î,0,0,000,50,0,0.0,0,204.3945,
1313,2060171800,2060054400,2060055000,2,107,003,-,¾çÇö·Î,0,0,000,30,0,0.0,0,60.8674,
1314,2060155600,2060049400,2060050200,1,107,000,-,¹ú¸»·Î30¹ø±æ,0,0,000,30,0,0.0,0,382.2387,
1315,2060155700,2060050200,2060049400,1,107,000,-,¹ú¸»·Î30¹ø±æ,0,0,000,30,0,0.0,0,382.7309,
1316,2060155800,2060051500,2060049400,1,107,000,-,¾ßÅ¾·Î205¹ø±æ,0,0,000,30,0,0.0,0,204.2651,
1317,2060155900,2060049400,2060051500,1,107,000,-,¾ßÅ¾·Î205¹ø±æ,0,0,000,30,0,0.0,0,204.8676,
1318,2060156000,2060050000,2060049500,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,108.3594,
1319,2060156100,2060049500,2060050000,2,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,106.4166,
1320,2060156200,2060051100,2060049500,3,107,000,-,¾ßÅ¾·Î65¹ø±æ,0,0,000,60,0,0.0,0,170.8965,
1321,2060156300,2060049500,2060051100,3,107,000,-,¾ßÅ¾·Î65¹ø±æ,0,0,000,60,0,0.0,0,171.2851,
1322,2060156400,2060049700,2060049600,2,107,000,-,¾ßÅ¾·Î,0,0,000,30,0,0.0,0,85.8519,
1323,2060156500,2060049600,2060049700,2,107,000,-,¾ßÅ¾·Î,0,0,000,30,0,0.0,0,85.8518,
1324,2060156600,2060050100,2060049600,1,107,000,-,¾ßÅ¾·Î105¹ø±æ,0,0,000,50,0,0.0,0,62.2714,
1325,2060156700,2060049600,2060050100,1,107,000,-,¾ßÅ¾·Î105¹ø±æ,0,0,000,50,0,0.0,0,62.2714,
1326,2060156800,2060049700,2060049800,2,107,000,-,¾ßÅ¾·Î,0,0,000,30,0,0.0,0,65.6922,
1327,2060156900,2060049800,2060049700,2,107,000,-,¾ßÅ¾·Î,0,0,000,30,0,0.0,0,65.6924,
1328,2060157000,2060049800,2060049900,3,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,73.8209,
1329,2060157100,2060049900,2060049800,3,107,000,-,¾ßÅ¾·Î,0,0,000,60,0,0.0,0,75.2291,
1330,2060157200,2060050800,2060049800,4,106,000,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,163.7991,
1331,2060157300,2060049800,2060050800,4,106,000,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,164.1112,
1332,2060158400,2060050200,2060050300,1,107,000,-,¹ú¸»·Î29¹ø±æ,0,0,000,50,0,0.0,0,43.5547,
1333,2060158500,2060050300,2060050200,1,107,000,-,¹ú¸»·Î29¹ø±æ,0,0,000,50,0,0.0,0,43.072,
1334,2060158600,2060051900,2060050200,2,107,000,-,¹ú¸»·Î,0,0,000,50,0,0.0,0,188.6375,
1335,2060158700,2060050200,2060051900,2,107,000,-,¹ú¸»·Î,0,0,000,50,0,0.0,0,188.0267,
1336,2060158800,2060050300,2060050500,1,107,000,-,¹ú¸»·Î29¹ø±æ,0,0,000,50,0,0.0,0,66.6247,
1337,2060158900,2060050500,2060050300,1,107,000,-,¹ú¸»·Î29¹ø±æ,0,0,000,50,0,0.0,0,66.6222,
1338,2060159000,2060050300,2060052600,1,107,000,-,Àå¹Ì·Î156¹ø±æ,0,0,000,50,0,0.0,0,186.1673,
1339,2060159100,2060052600,2060050300,1,107,000,-,Àå¹Ì·Î156¹ø±æ,0,0,000,50,0,0.0,0,186.7727,
1340,2060159500,2060050400,2060051700,1,107,000,-,¾ßÅ¾·Î111¹ø±æ,0,0,000,50,0,0.0,0,247.6236,
1341,2060159600,2060050500,2060050700,1,107,000,-,¹ú¸»·Î29¹ø±æ,0,0,000,50,0,0.0,0,127.383,
1342,2060159700,2060050700,2060050500,1,107,000,-,¹ú¸»·Î29¹ø±æ,0,0,000,50,0,0.0,0,125.5225,
1343,2060159800,2060052700,2060050500,1,107,000,-,¾ßÅ¾·Î161¹ø±æ,0,0,000,50,0,0.0,0,187.9774,
1344,2060159900,2060050500,2060052700,1,107,000,-,¾ßÅ¾·Î161¹ø±æ,0,0,000,50,0,0.0,0,187.6828,
1345,2060160000,2060050700,2060050600,1,107,000,-,¸ÅÈ­·Î38¹ø±æ,0,0,000,50,0,0.0,0,143.4455,
1346,2060160100,2060050600,2060050700,1,107,000,-,¸ÅÈ­·Î38¹ø±æ,0,0,000,50,0,0.0,0,143.0528,
1347,2060160200,2060051800,2060050600,1,107,000,-,¸ÅÈ­·Î37¹ø±æ,0,0,000,50,0,0.0,0,195.7905,
1348,2060160300,2060050600,2060051800,1,107,000,-,¸ÅÈ­·Î37¹ø±æ,0,0,000,50,0,0.0,0,176.8018,
1349,2060160400,2060052900,2060050600,2,107,000,-,¸ÅÈ­·Î,0,0,000,30,0,0.0,0,198.2263,
1350,2060160500,2060050600,2060052900,2,107,000,-,¸ÅÈ­·Î,0,0,000,30,0,0.0,0,198.2854,
1351,2060160600,2060052800,2060050700,1,107,000,-,¾ßÅ¾·Î149¹ø±æ,0,0,000,50,0,0.0,0,194.5802,
1352,2060160700,2060050700,2060052800,1,107,000,-,¾ßÅ¾·Î149¹ø±æ,0,0,000,50,0,0.0,0,194.7156,
1353,2060160800,2060050900,2060050800,1,107,000,-,¼º³²´ë·Î916¹ø±æ,0,0,000,50,0,0.0,0,74.1203,
1354,2060160900,2060050800,2060050900,1,107,000,-,¼º³²´ë·Î916¹ø±æ,0,0,000,50,0,0.0,0,74.1203,
1355,2060161000,2060052200,2060050800,4,106,000,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,113.4422,
1356,2060161100,2060050800,2060052200,4,106,000,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,113.4387,
1357,2060161200,2060050900,2060052500,1,107,000,-,¼º³²´ë·Î916¹ø±æ,0,0,000,50,0,0.0,0,111.7798,
1358,2060161300,2060052500,2060050900,1,107,000,-,¼º³²´ë·Î916¹ø±æ,0,0,000,50,0,0.0,0,111.7174,
1359,2060161400,2060051000,2060051100,1,107,000,-,¾çÇö·Î310¹ø±æ,0,0,000,50,0,0.0,0,105.7993,
1360,2060161500,2060051100,2060051000,1,107,000,-,¾çÇö·Î310¹ø±æ,0,0,000,50,0,0.0,0,105.7995,
1361,2060161600,2060051100,2060051200,1,107,000,-,¾çÇö·Î310¹ø±æ,0,0,000,50,0,0.0,0,178.4183,
1362,2060161700,2060051200,2060051100,1,107,000,-,¾çÇö·Î310¹ø±æ,0,0,000,50,0,0.0,0,178.4157,
1363,2060161800,2060052400,2060051100,3,107,000,-,¾ßÅ¾·Î65¹ø±æ,0,0,000,60,0,0.0,0,110.0361,
1364,2060161900,2060051100,2060052400,3,107,000,-,¾ßÅ¾·Î65¹ø±æ,0,0,000,60,0,0.0,0,110.0985,
1365,2060162000,2060052000,2060051200,2,107,000,-,¾çÇö·Î,0,0,000,60,0,0.0,0,123.6758,
1366,2060162100,2060051200,2060052000,2,107,000,-,¾çÇö·Î,0,0,000,60,0,0.0,0,124.0368,
1367,2060162200,2060051400,2060051500,1,107,000,-,¹ú¸»·Î50¹ø±æ,0,0,000,30,0,0.0,0,125.2344,
1368,2060162300,2060051500,2060051400,1,107,000,-,¹ú¸»·Î50¹ø±æ,0,0,000,30,0,0.0,0,125.2346,
1369,2060162400,2060053100,2060051400,3,107,000,-,µ¹¸¶·Î,0,0,000,60,0,0.0,0,138.3909,
1370,2060162500,2060051400,2060053100,3,107,000,-,µ¹¸¶·Î,0,0,000,60,0,0.0,0,138.2764,
1371,2060162600,2060051500,2060051900,1,107,000,-,¹ú¸»·Î50¹ø±æ,0,0,000,30,0,0.0,0,351.8007,
1372,2060162700,2060051900,2060051500,1,107,000,-,¹ú¸»·Î50¹ø±æ,0,0,000,30,0,0.0,0,354.0493,
1373,2060162800,2060053200,2060051500,1,107,000,-,¾ßÅ¾·Î205¹ø±æ,0,0,000,30,0,0.0,0,140.9863,
1374,2060162900,2060051500,2060053200,1,107,000,-,¾ßÅ¾·Î205¹ø±æ,0,0,000,30,0,0.0,0,140.9827,
1375,2060163000,2060051700,2060051600,1,107,000,-,Àå¹Ì·Î100¹ø±æ,0,0,000,50,0,0.0,0,103.3239,
1376,2060163100,2060051600,2060051700,1,107,000,-,Àå¹Ì·Î100¹ø±æ,0,0,000,50,0,0.0,0,109.7991,
1377,2060163200,2060053600,2060051600,1,107,000,-,Àå¹Ì·Î86¹ø±æ,0,0,000,50,0,0.0,0,149.156,
1378,2060163300,2060051600,2060053600,1,107,000,-,Àå¹Ì·Î86¹ø±æ,0,0,000,50,0,0.0,0,148.8924,
1379,2060163400,2060051800,2060051700,1,107,000,-,Àå¹Ì·Î100¹ø±æ,0,0,000,50,0,0.0,0,112.3094,
1380,2060163500,2060051700,2060051800,1,107,000,-,Àå¹Ì·Î100¹ø±æ,0,0,000,50,0,0.0,0,105.7081,
1381,2060163600,2060053000,2060051800,1,107,000,-,Àå¹Ì·Î108¹ø±æ,0,0,000,50,0,0.0,0,59.597,
1382,2060163700,2060051800,2060053000,1,107,000,-,Àå¹Ì·Î108¹ø±æ,0,0,000,50,0,0.0,0,59.6283,
1383,2060163800,2060052600,2060051900,1,107,000,-,¹ú¸»·Î49¹ø±æ,0,0,000,50,0,0.0,0,45.9162,
1384,2060163900,2060051900,2060052600,1,107,000,-,¹ú¸»·Î49¹ø±æ,0,0,000,50,0,0.0,0,42.1109,
1385,2060164000,2060053300,2060051900,2,107,000,-,¹ú¸»·Î,0,0,000,30,0,0.0,0,87.4225,
1386,2060164100,2060051900,2060053300,2,107,000,-,¹ú¸»·Î,0,0,000,30,0,0.0,0,88.2293,
1387,2060164200,2060052100,2060052000,2,107,000,-,¼º³²´ë·Î925¹ø±æ,0,0,000,60,0,0.0,0,59.39,
1388,2060164300,2060052000,2060052100,2,107,000,-,¼º³²´ë·Î925¹ø±æ,0,0,000,60,0,0.0,0,59.39,
1389,2060164400,2060054400,2060052000,2,107,000,-,¾çÇö·Î,0,0,000,60,0,0.0,0,181.6326,
1390,2060164500,2060052000,2060054400,2,107,000,-,¾çÇö·Î,0,0,000,60,0,0.0,0,179.9059,
1391,2060164600,2060052300,2060052100,2,107,000,-,¼º³²´ë·Î925¹ø±æ,0,0,000,60,0,0.0,0,90.3701,
1392,2060164700,2060052100,2060052300,2,107,000,-,¼º³²´ë·Î925¹ø±æ,0,0,000,60,0,0.0,0,90.373,
1393,2060164800,2060054600,2060052100,1,107,000,-,Àå¹Ì·Î30¹ø±æ,0,0,000,50,0,0.0,0,167.3048,
1394,2060164900,2060052100,2060054600,1,107,000,-,Àå¹Ì·Î30¹ø±æ,0,0,000,50,0,0.0,0,167.5511,
1395,2060165000,2060052200,2060052400,3,107,000,-,¼º³²´ë·Î925¹ø±æ,0,0,000,60,0,0.0,0,240.2004,
1396,2060165100,2060052400,2060052200,3,107,000,-,¼º³²´ë·Î925¹ø±æ,0,0,000,60,0,0.0,0,240.481,
1397,2060165200,2060052200,2060052500,1,107,000,-,¼º³²´ë·Î926¹ø±æ,0,0,000,50,0,0.0,0,75.0292,
1398,2060165300,2060052500,2060052200,1,107,000,-,¼º³²´ë·Î926¹ø±æ,0,0,000,50,0,0.0,0,75.0292,
1399,2060165400,2060054100,2060052200,4,106,000,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,164.0654,
1400,2060165500,2060052200,2060054100,4,106,000,385,¼º³²´ë·Î,0,0,000,70,0,0.0,0,163.8539,
1401,2060165600,2060052400,2060052300,2,107,000,-,¼º³²´ë·Î925¹ø±æ,0,0,000,60,0,0.0,0,87.041,
1402,2060165700,2060052300,2060052400,2,107,000,-,¼º³²´ë·Î925¹ø±æ,0,0,000,60,0,0.0,0,87.0162,
1403,2060165800,2060052300,2060054500,1,107,000,-,Àå¹Ì·Î38¹ø±æ,0,0,000,50,0,0.0,0,165.7193,
1404,2060165900,2060054500,2060052300,1,107,000,-,Àå¹Ì·Î38¹ø±æ,0,0,000,50,0,0.0,0,165.8198,
1405,2060166000,2060054300,2060052400,2,107,000,-,Àå¹Ì·Î48¹ø±æ,0,0,000,60,0,0.0,0,164.1998,
1406,2060166100,2060052400,2060054300,2,107,000,-,Àå¹Ì·Î48¹ø±æ,0,0,000,60,0,0.0,0,164.9352,
1407,2060166200,2060052500,2060053600,1,107,000,-,¼º³²´ë·Î926¹ø±æ,0,0,000,50,0,0.0,0,175.3759,
1408,2060166300,2060053600,2060052500,1,107,000,-,¼º³²´ë·Î926¹ø±æ,0,0,000,50,0,0.0,0,195.317,
1409,2060166400,2060052600,2060052700,1,107,000,-,¹ú¸»·Î49¹ø±æ,0,0,000,50,0,0.0,0,66.3504,
