,OBJECTID,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,WORKSTATE,TMPID,IDCHECK,SOSFNODEID,SOSTNODEID,SOSBUILDID,ORDERID,USERID,STNL_REG,DEPT_CODE,ID½Å±ÔºÎ¿©,Shape_len
1436,218677,2060080800,2060025300,2060025200,0,0,107,000,-,¹éÇö´Ù¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060025300,OEXT2060025200,OEXT2060080800,,sn_si-kg,206,00000,,0.00171470464583
1437,218678,2060080900,2060025200,2060025300,0,0,107,000,-,¹éÇö´Ù¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060025200,OEXT2060025300,OEXT2060080900,,sn_si-kg,206,00000,,0.00171470377571
1438,218679,2060061000,2060019700,2060019800,0,0,107,000,-,±Ã³»´Ù¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060019700,OEXT2060019800,OEXT2060061000,,sn_si-kg,206,00000,,0.00168822595359
1439,218680,2060061100,2060019800,2060019700,0,0,107,000,-,±Ã³»´Ù¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060019800,OEXT2060019700,OEXT2060061100,,sn_si-kg,206,00000,,0.00168822595359
1440,218681,2060158900,2060050500,2060050300,0,0,107,000,-,ÁßÅ¾±æ,0,000,0,0,0,0,,5,,,OEXT2060050500,OEXT2060050300,OEXT2060158900,,sn_si-kg,206,00000,,0.000749642384833
1441,218692,2060175400,2040005000,2040004700,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,,5,,,OEXT2040005000,OEXT2040004700,OEXT2060175400,,sn_si-kg,206,00000,,0.00370646430711
1442,218693,2060175500,2040004700,2040005000,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,,5,,,OEXT2040004700,OEXT2040005000,OEXT2060175500,,sn_si-kg,206,00000,,0.00368428327806
1443,218700,2060037400,2060012500,2060013000,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060012500,OEXT2060013000,OEXT2060037400,,sn_si-kg,206,00000,,0.00547351358296
1444,218701,2060037500,2060013000,2060012500,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060013000,OEXT2060012500,OEXT2060037500,,sn_si-kg,206,00000,,0.00540700263953
1445,218702,2060035600,2060012000,2060012500,0,0,107,003,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060012000,OEXT2060012500,OEXT2060035600,,sn_si-kg,206,00000,,0.00116392097947
1446,218703,2060035700,2060012500,2060012000,0,0,107,003,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060012500,OEXT2060012000,OEXT2060035700,,sn_si-kg,206,00000,,0.0011639405745
1447,218704,2060037600,2060012600,2060012900,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,,5,,,OEXT2060012600,OEXT2060012900,OEXT2060037600,,sn_si-kg,206,00000,,0.0044461740124
1448,218705,2060037700,2060012900,2060012600,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,,5,,,OEXT2060012900,OEXT2060012600,OEXT2060037700,,sn_si-kg,206,00000,,0.00436512363648
1449,218706,2060035800,2060012000,2060012600,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,,5,,,OEXT2060012000,OEXT2060012600,OEXT2060035800,,sn_si-kg,206,00000,,0.0050410247289
1450,218707,2060035900,2060012600,2060012000,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,,5,,,OEXT2060012600,OEXT2060012000,OEXT2060035900,,sn_si-kg,206,00000,,0.00504499582461
1451,218715,2060159000,2060050300,2060052600,0,0,107,000,-,ÁßÅ¾5±æ,0,000,0,0,0,0,,5,,,OEXT2060050300,OEXT2060052600,OEXT2060159000,,sn_si-kg,206,00000,,0.00169178099996
1452,218716,2060159100,2060052600,2060050300,0,0,107,000,-,ÁßÅ¾5±æ,0,000,0,0,0,0,,5,,,OEXT2060052600,OEXT2060050300,OEXT2060159100,,sn_si-kg,206,00000,,0.0016972818865
1453,218717,2060138000,2060043800,2060044300,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060043800,OEXT2060044300,OEXT2060138000,,sn_si-kg,206,00000,,0.00218055718931
1454,218718,2060139600,2060045200,2060044300,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060045200,OEXT2060044300,OEXT2060139600,,sn_si-kg,206,00000,,0.0018302011622
1455,218719,2060139700,2060044300,2060045200,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060044300,OEXT2060045200,OEXT2060139700,,sn_si-kg,206,00000,,0.00201080834141
1456,218720,2060138100,2060044300,2060043800,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060044300,OEXT2060043800,OEXT2060138100,,sn_si-kg,206,00000,,0.00196884535934
1457,218721,2060094000,2060030300,2060029300,0,0,107,000,-,¼Ò°ø¿ø±æ,0,000,0,0,0,0,,5,,,OEXT2060030300,OEXT2060029300,OEXT2060094000,,sn_si-kg,206,00000,,0.00139676969531
1458,218722,2060094100,2060029300,2060030300,0,0,107,000,-,¼Ò°ø¿ø±æ,0,000,0,0,0,0,,5,,,OEXT2060029300,OEXT2060030300,OEXT2060094100,,sn_si-kg,206,00000,,0.00138968742472
1459,218723,2060128200,2060040600,2060040800,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060040600,OEXT2060040800,OEXT2060128200,,sn_si-kg,206,00000,,0.00483864366807
1460,218724,2060128300,2060040800,2060040600,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060040800,OEXT2060040600,OEXT2060128300,,sn_si-kg,206,00000,,0.00485380567688
1461,218734,2060000200,2280033700,2060000100,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,,5,,,OEXT2280033700,OEXT2060000100,OEXT2060000200,,sn_si-kg,206,00000,,0.00263211900099
1462,218735,2060007701,2060004400,2060003100,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,,5,,,OEXT2060004400,OEXT2060003100,OEXT2060007701,,sn_si-kg,206,00000,,0.0193738544086
1463,218736,2060006001,2060002800,2060003300,0,0,105,000,57,¿îÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060002800,OEXT2060003300,OEXT2060006001,,sn_si-kg,206,00000,,0.00390763630782
1464,218737,2060004400,2060001800,2060002400,0,0,105,000,23,Áö¹æµµ23È£¼±,0,000,0,0,0,0,,5,,,OEXT2060001800,OEXT2060002400,OEXT2060004400,,sn_si-kg,206,00000,,0.0065201172909
1465,218738,2060003800,2060001700,2060001800,0,0,105,001,23,Áö¹æµµ23È£¼±,0,000,0,0,0,0,,5,,,OEXT2060001700,OEXT2060001800,OEXT2060003800,,sn_si-kg,206,00000,,0.000902155401107
1466,218739,2060006400,2060003400,2060002600,0,0,105,000,57,¿îÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060003400,OEXT2060002600,OEXT2060006400,,sn_si-kg,206,00000,,0.0258373549992
1467,218740,2060010100,2060004400,2060004700,0,0,105,002,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,,5,,,OEXT2060004400,OEXT2060004700,OEXT2060010100,,sn_si-kg,206,00000,,0.00141387862636
